country,year,inflation,month
Jamaica,2024,5.548,4
Jamaica,2024,5.548,5
Jamaica,2024,5.548,6
Jamaica,2024,5.548,7
Jamaica,2024,5.548,8
Jamaica,2024,5.548,9
Jamaica,2024,5.548,10
Jamaica,2024,5.548,11
Jamaica,2024,5.548,12
Guyana,2024,2.46,1
Guyana,2024,2.46,2
Guyana,2024,2.46,3
Guyana,2024,2.46,4
Guyana,2024,2.46,5
Guyana,2024,2.46,6
Guyana,2024,2.46,7
Guyana,2024,2.46,8
Guyana,2024,2.46,9
Guyana,2024,2.46,10
Guyana,2024,2.46,11
Guyana,2024,2.46,12
Suriname,2024,16.222,1
Suriname,2024,16.222,2
Suriname,2024,16.222,3
Suriname,2024,16.222,4
Suriname,2024,16.222,5
Suriname,2024,16.222,6
Suriname,2024,16.222,7
Suriname,2024,16.222,8
Suriname,2024,16.222,9
Suriname,2024,16.222,10
Suriname,2024,16.222,11
Suriname,2024,16.222,12
St. Lucia,2024,-0.518,1
St. Lucia,2024,-0.518,2
St. Lucia,2024,-0.518,3
St. Lucia,2024,-0.518,4
St. Lucia,2024,-0.518,5
St. Lucia,2024,-0.518,6
St. Lucia,2024,-0.518,7
St. Lucia,2024,-0.518,8
St. Lucia,2024,-0.518,9
St. Lucia,2024,-0.518,10
St. Lucia,2024,-0.518,11
St. Lucia,2024,-0.518,12
Puerto Rico,2024,2.016,1
Puerto Rico,2024,2.016,2
Puerto Rico,2024,2.016,3
Puerto Rico,2024,2.016,4
Puerto Rico,2024,2.016,5
Puerto Rico,2024,2.016,6
Puerto Rico,2024,2.016,7
Puerto Rico,2024,2.016,8
Puerto Rico,2024,2.016,9
Puerto Rico,2024,2.016,10
Puerto Rico,2024,2.016,11
Puerto Rico,2024,2.016,12
St. Vincent And The Grenadines,2024,3.594,1
St. Vincent And The Grenadines,2024,3.594,2
St. Vincent And The Grenadines,2024,3.594,3
St. Vincent And The Grenadines,2024,3.594,4
St. Vincent And The Grenadines,2024,3.594,5
St. Vincent And The Grenadines,2024,3.594,6
St. Vincent And The Grenadines,2024,3.594,7
St. Vincent And The Grenadines,2024,3.594,8
St. Vincent And The Grenadines,2024,3.594,9
St. Vincent And The Grenadines,2024,3.594,10
St. Vincent And The Grenadines,2024,3.594,11
St. Vincent And The Grenadines,2024,3.594,12
St. Kitts And Nevis,2024,1.037,1
St. Kitts And Nevis,2024,1.037,2
St. Kitts And Nevis,2024,1.037,3
St. Kitts And Nevis,2024,1.037,4
St. Kitts And Nevis,2024,1.037,5
St. Kitts And Nevis,2024,1.037,6
St. Kitts And Nevis,2024,1.037,7
St. Kitts And Nevis,2024,1.037,8
St. Kitts And Nevis,2024,1.037,9
St. Kitts And Nevis,2024,1.037,10
St. Kitts And Nevis,2024,1.037,11
St. Kitts And Nevis,2024,1.037,12
Trinidad And Tobago,2024,0.527,1
Trinidad And Tobago,2024,0.527,2
Trinidad And Tobago,2024,0.527,3
Trinidad And Tobago,2024,0.527,4
Trinidad And Tobago,2024,0.527,5
Trinidad And Tobago,2024,0.527,6
Trinidad And Tobago,2024,0.527,7
Trinidad And Tobago,2024,0.527,8
Trinidad And Tobago,2024,0.527,9
Trinidad And Tobago,2024,0.527,10
Trinidad And Tobago,2024,0.527,11
Trinidad And Tobago,2024,0.527,12
Cyprus,2024,2.259,1
Cyprus,2024,2.259,2
Cyprus,2024,2.259,3
Cyprus,2024,2.259,4
Cyprus,2024,2.259,5
Cyprus,2024,2.259,6
Cyprus,2024,2.259,7
Cyprus,2024,2.259,8
Cyprus,2024,2.259,9
Cyprus,2024,2.259,10
Cyprus,2024,2.259,11
Cyprus,2024,2.259,12
"Iran, Islamic Republic Of",2024,32.487,1
"Iran, Islamic Republic Of",2024,32.487,2
"Iran, Islamic Republic Of",2024,32.487,3
"Iran, Islamic Republic Of",2024,32.487,4
"Iran, Islamic Republic Of",2024,32.487,5
"Iran, Islamic Republic Of",2024,32.487,6
"Iran, Islamic Republic Of",2024,32.487,7
"Iran, Islamic Republic Of",2024,32.487,8
"Iran, Islamic Republic Of",2024,32.487,9
"Iran, Islamic Republic Of",2024,32.487,10
"Iran, Islamic Republic Of",2024,32.487,11
"Iran, Islamic Republic Of",2024,32.487,12
Israel,2024,3.071,1
Israel,2024,3.071,2
Israel,2024,3.071,3
Israel,2024,3.071,4
Israel,2024,3.071,5
Israel,2024,3.071,6
Israel,2024,3.071,7
Israel,2024,3.071,8
Israel,2024,3.071,9
Israel,2024,3.071,10
Israel,2024,3.071,11
Israel,2024,3.071,12
Iraq,2024,2.578,1
Iraq,2024,2.578,2
Iraq,2024,2.578,3
Iraq,2024,2.578,4
Iraq,2024,2.578,5
Iraq,2024,2.578,6
Iraq,2024,2.578,7
Iraq,2024,2.578,8
Iraq,2024,2.578,9
Iraq,2024,2.578,10
Iraq,2024,2.578,11
Iraq,2024,2.578,12
Kuwait,2024,2.899,1
Kuwait,2024,2.899,2
Kuwait,2024,2.899,3
Kuwait,2024,2.899,4
Kuwait,2024,2.899,5
Kuwait,2024,2.899,6
Kuwait,2024,2.899,7
Kuwait,2024,2.899,8
Kuwait,2024,2.899,9
Kuwait,2024,2.899,10
Kuwait,2024,2.899,11
Kuwait,2024,2.899,12
Saudi Arabia,2024,1.688,1
Saudi Arabia,2024,1.688,2
Saudi Arabia,2024,1.688,3
Saudi Arabia,2024,1.688,4
Saudi Arabia,2024,1.688,5
Saudi Arabia,2024,1.688,6
Saudi Arabia,2024,1.688,7
Saudi Arabia,2024,1.688,8
Saudi Arabia,2024,1.688,9
Saudi Arabia,2024,1.688,10
Saudi Arabia,2024,1.688,11
Saudi Arabia,2024,1.688,12
Lebanon,2024,45.243,1
Lebanon,2024,45.243,2
Lebanon,2024,45.243,3
Lebanon,2024,45.243,4
Lebanon,2024,45.243,5
Lebanon,2024,45.243,6
Lebanon,2024,45.243,7
Lebanon,2024,45.243,8
Lebanon,2024,45.243,9
Lebanon,2024,45.243,10
Lebanon,2024,45.243,11
Lebanon,2024,45.243,12
Oman,2024,0.592,1
Oman,2024,0.592,2
Oman,2024,0.592,3
Oman,2024,0.592,4
Oman,2024,0.592,5
Oman,2024,0.592,6
Oman,2024,0.592,7
Oman,2024,0.592,8
Oman,2024,0.592,9
Oman,2024,0.592,10
Oman,2024,0.592,11
Oman,2024,0.592,12
Qatar,2024,1.216,1
Qatar,2024,1.216,2
Qatar,2024,1.216,3
Qatar,2024,1.216,4
Qatar,2024,1.216,5
Qatar,2024,1.216,6
Qatar,2024,1.216,7
Qatar,2024,1.216,8
Qatar,2024,1.216,9
Qatar,2024,1.216,10
Qatar,2024,1.216,11
Qatar,2024,1.216,12
United Arab Emirates,2024,1.661,1
United Arab Emirates,2024,1.661,2
United Arab Emirates,2024,1.661,3
United Arab Emirates,2024,1.661,4
United Arab Emirates,2024,1.661,5
United Arab Emirates,2024,1.661,6
United Arab Emirates,2024,1.661,7
United Arab Emirates,2024,1.661,8
United Arab Emirates,2024,1.661,9
United Arab Emirates,2024,1.661,10
United Arab Emirates,2024,1.661,11
United Arab Emirates,2024,1.661,12
West Bank Administered By Israel,2024,53.667,1
West Bank Administered By Israel,2024,53.667,2
West Bank Administered By Israel,2024,53.667,3
West Bank Administered By Israel,2024,53.667,4
West Bank Administered By Israel,2024,53.667,5
West Bank Administered By Israel,2024,53.667,6
West Bank Administered By Israel,2024,53.667,7
West Bank Administered By Israel,2024,53.667,8
West Bank Administered By Israel,2024,53.667,9
West Bank Administered By Israel,2024,53.667,10
West Bank Administered By Israel,2024,53.667,11
West Bank Administered By Israel,2024,53.667,12
"Yemen, Republic Of",2024,33.918,1
"Yemen, Republic Of",2024,33.918,2
"Yemen, Republic Of",2024,33.918,3
"Yemen, Republic Of",2024,33.918,4
"Yemen, Republic Of",2024,33.918,5
"Yemen, Republic Of",2024,33.918,6
"Yemen, Republic Of",2024,33.918,7
"Yemen, Republic Of",2024,33.918,8
"Yemen, Republic Of",2024,33.918,9
"Yemen, Republic Of",2024,33.918,10
"Yemen, Republic Of",2024,33.918,11
"Yemen, Republic Of",2024,33.918,12
"Egypt, Arab Republic Of",2024,33.302,1
"Egypt, Arab Republic Of",2024,33.302,2
"Egypt, Arab Republic Of",2024,33.302,3
"Egypt, Arab Republic Of",2024,33.302,4
"Egypt, Arab Republic Of",2024,33.302,5
"Egypt, Arab Republic Of",2024,33.302,6
"Egypt, Arab Republic Of",2024,33.302,7
"Egypt, Arab Republic Of",2024,33.302,8
"Egypt, Arab Republic Of",2024,33.302,9
"Egypt, Arab Republic Of",2024,33.302,10
"Egypt, Arab Republic Of",2024,33.302,11
"Egypt, Arab Republic Of",2024,33.302,12
Cambodia,2024,0.873,1
Cambodia,2024,0.873,2
Cambodia,2024,0.873,3
Cambodia,2024,0.873,4
Cambodia,2024,0.873,5
Cambodia,2024,0.873,6
Cambodia,2024,0.873,7
Cambodia,2024,0.873,8
Cambodia,2024,0.873,9
Cambodia,2024,0.873,10
Cambodia,2024,0.873,11
Cambodia,2024,0.873,12
Bhutan,2024,4.26,1
Bhutan,2024,4.26,2
Bhutan,2024,4.26,3
Bhutan,2024,4.26,4
Bhutan,2024,4.26,5
Bhutan,2024,4.26,6
Bhutan,2024,4.26,7
Bhutan,2024,4.26,8
Bhutan,2024,4.26,9
Bhutan,2024,4.26,10
Bhutan,2024,4.26,11
Bhutan,2024,4.26,12
Bangladesh,2024,9.73,1
Bangladesh,2024,9.73,2
Bangladesh,2024,9.73,3
Bangladesh,2024,9.73,4
Bangladesh,2024,9.73,5
Bangladesh,2024,9.73,6
Bangladesh,2024,9.73,7
Bangladesh,2024,9.73,8
Bangladesh,2024,9.73,9
Bangladesh,2024,9.73,10
Bangladesh,2024,9.73,11
Bangladesh,2024,9.73,12
"Afghanistan, Islamic Republic Of",2024,-4.263,1
"Afghanistan, Islamic Republic Of",2024,-4.263,2
"Afghanistan, Islamic Republic Of",2024,-4.263,3
"Afghanistan, Islamic Republic Of",2024,-4.263,4
"Afghanistan, Islamic Republic Of",2024,-4.263,5
"Afghanistan, Islamic Republic Of",2024,-4.263,6
"Afghanistan, Islamic Republic Of",2024,-4.263,7
"Afghanistan, Islamic Republic Of",2024,-4.263,8
"Afghanistan, Islamic Republic Of",2024,-4.263,9
"Afghanistan, Islamic Republic Of",2024,-4.263,10
"Afghanistan, Islamic Republic Of",2024,-4.263,11
"Afghanistan, Islamic Republic Of",2024,-4.263,12
Taiwan Province Of China,2024,2.181,1
Taiwan Province Of China,2024,2.181,2
Taiwan Province Of China,2024,2.181,3
Taiwan Province Of China,2024,2.181,4
Taiwan Province Of China,2024,2.181,5
Taiwan Province Of China,2024,2.181,6
Taiwan Province Of China,2024,2.181,7
Taiwan Province Of China,2024,2.181,8
Taiwan Province Of China,2024,2.181,9
Taiwan Province Of China,2024,2.181,10
Taiwan Province Of China,2024,2.181,11
Taiwan Province Of China,2024,2.181,12
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,1
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,2
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,3
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,4
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,5
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,6
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,7
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,8
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,9
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,10
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,11
"Hong Kong Special Administrative Region, People'S Republic Of China",2024,1.73,12
Myanmar,2024,26.5,1
Myanmar,2024,26.5,2
Myanmar,2024,26.5,3
Myanmar,2024,26.5,4
Myanmar,2024,26.5,5
Myanmar,2024,26.5,6
Myanmar,2024,26.5,7
Myanmar,2024,26.5,8
Myanmar,2024,26.5,9
Myanmar,2024,26.5,10
Myanmar,2024,26.5,11
Myanmar,2024,26.5,12
Sri Lanka,2024,1.242,1
Sri Lanka,2024,1.242,2
Sri Lanka,2024,1.242,3
Sri Lanka,2024,1.242,4
Sri Lanka,2024,1.242,5
Sri Lanka,2024,1.242,6
Sri Lanka,2024,1.242,7
Sri Lanka,2024,1.242,8
Sri Lanka,2024,1.242,9
Sri Lanka,2024,1.242,10
Sri Lanka,2024,1.242,11
Sri Lanka,2024,1.242,12
Lao People'S Democratic Republic,2024,23.132,1
Lao People'S Democratic Republic,2024,23.132,2
Lao People'S Democratic Republic,2024,23.132,3
Lao People'S Democratic Republic,2024,23.132,4
Lao People'S Democratic Republic,2024,23.132,5
Lao People'S Democratic Republic,2024,23.132,6
Lao People'S Democratic Republic,2024,23.132,7
Lao People'S Democratic Republic,2024,23.132,8
Lao People'S Democratic Republic,2024,23.132,9
Lao People'S Democratic Republic,2024,23.132,10
Lao People'S Democratic Republic,2024,23.132,11
Lao People'S Democratic Republic,2024,23.132,12
"Korea, Republic Of",2024,2.322,1
"Korea, Republic Of",2024,2.322,2
"Korea, Republic Of",2024,2.322,3
"Korea, Republic Of",2024,2.322,4
"Korea, Republic Of",2024,2.322,5
"Korea, Republic Of",2024,2.322,6
"Korea, Republic Of",2024,2.322,7
"Korea, Republic Of",2024,2.322,8
"Korea, Republic Of",2024,2.322,9
"Korea, Republic Of",2024,2.322,10
"Korea, Republic Of",2024,2.322,11
"Korea, Republic Of",2024,2.322,12
"Timor-Leste, Democratic Republic Of",2024,2.063,1
"Timor-Leste, Democratic Republic Of",2024,2.063,2
"Timor-Leste, Democratic Republic Of",2024,2.063,3
"Timor-Leste, Democratic Republic Of",2024,2.063,4
"Timor-Leste, Democratic Republic Of",2024,2.063,5
"Timor-Leste, Democratic Republic Of",2024,2.063,6
"Timor-Leste, Democratic Republic Of",2024,2.063,7
"Timor-Leste, Democratic Republic Of",2024,2.063,8
"Timor-Leste, Democratic Republic Of",2024,2.063,9
"Timor-Leste, Democratic Republic Of",2024,2.063,10
"Timor-Leste, Democratic Republic Of",2024,2.063,11
"Timor-Leste, Democratic Republic Of",2024,2.063,12
Indonesia,2024,2.3,1
Indonesia,2024,2.3,2
Indonesia,2024,2.3,3
Indonesia,2024,2.3,4
Indonesia,2024,2.3,5
Indonesia,2024,2.3,6
Indonesia,2024,2.3,7
Indonesia,2024,2.3,8
Indonesia,2024,2.3,9
Indonesia,2024,2.3,10
Indonesia,2024,2.3,11
Indonesia,2024,2.3,12
India,2024,4.626,1
India,2024,4.626,2
India,2024,4.626,3
India,2024,4.626,4
India,2024,4.626,5
India,2024,4.626,6
India,2024,4.626,7
India,2024,4.626,8
India,2024,4.626,9
India,2024,4.626,10
India,2024,4.626,11
India,2024,4.626,12
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,1
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,2
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,3
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,4
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,5
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,6
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,7
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,8
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,9
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,10
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,11
"Macao Special Administrative Region, People'S Republic Of China",2024,0.738,12
Malaysia,2024,1.834,1
Malaysia,2024,1.834,2
Malaysia,2024,1.834,3
Malaysia,2024,1.834,4
Malaysia,2024,1.834,5
Malaysia,2024,1.834,6
Malaysia,2024,1.834,7
Malaysia,2024,1.834,8
Malaysia,2024,1.834,9
Malaysia,2024,1.834,10
Malaysia,2024,1.834,11
Malaysia,2024,1.834,12
Nepal,2024,5.423,1
Nepal,2024,5.423,2
Nepal,2024,5.423,3
Nepal,2024,5.423,4
Nepal,2024,5.423,5
Nepal,2024,5.423,6
Nepal,2024,5.423,7
Nepal,2024,5.423,8
Nepal,2024,5.423,9
Nepal,2024,5.423,10
Nepal,2024,5.423,11
Nepal,2024,5.423,12
Pakistan,2024,23.411,1
Pakistan,2024,23.411,2
Pakistan,2024,23.411,3
Pakistan,2024,23.411,4
Pakistan,2024,23.411,5
Pakistan,2024,23.411,6
Pakistan,2024,23.411,7
Pakistan,2024,23.411,8
Pakistan,2024,23.411,9
Pakistan,2024,23.411,10
Pakistan,2024,23.411,11
Pakistan,2024,23.411,12
Maldives,2024,1.445,1
Maldives,2024,1.445,2
Maldives,2024,1.445,3
Maldives,2024,1.445,4
Maldives,2024,1.445,5
Maldives,2024,1.445,6
Maldives,2024,1.445,7
Maldives,2024,1.445,8
Maldives,2024,1.445,9
Maldives,2024,1.445,10
Maldives,2024,1.445,11
Maldives,2024,1.445,12
Djibouti,2024,2.114,1
Djibouti,2024,2.114,2
Djibouti,2024,2.114,3
Djibouti,2024,2.114,4
Djibouti,2024,2.114,5
Djibouti,2024,2.114,6
Djibouti,2024,2.114,7
Djibouti,2024,2.114,8
Djibouti,2024,2.114,9
Djibouti,2024,2.114,10
Djibouti,2024,2.114,11
Djibouti,2024,2.114,12
Singapore,2024,2.39,1
Singapore,2024,2.39,2
Singapore,2024,2.39,3
Singapore,2024,2.39,4
Singapore,2024,2.39,5
Singapore,2024,2.39,6
Singapore,2024,2.39,7
Singapore,2024,2.39,8
Singapore,2024,2.39,9
Singapore,2024,2.39,10
Singapore,2024,2.39,11
Singapore,2024,2.39,12
"Palau, Republic Of",2024,3.61,1
"Palau, Republic Of",2024,3.61,2
"Palau, Republic Of",2024,3.61,3
"Palau, Republic Of",2024,3.61,4
"Palau, Republic Of",2024,3.61,5
"Palau, Republic Of",2024,3.61,6
"Palau, Republic Of",2024,3.61,7
"Palau, Republic Of",2024,3.61,8
"Palau, Republic Of",2024,3.61,9
"Palau, Republic Of",2024,3.61,10
"Palau, Republic Of",2024,3.61,11
"Palau, Republic Of",2024,3.61,12
Philippines,2024,3.213,1
Philippines,2024,3.213,2
Philippines,2024,3.213,3
Philippines,2024,3.213,4
Philippines,2024,3.213,5
Philippines,2024,3.213,6
Philippines,2024,3.213,7
Philippines,2024,3.213,8
Philippines,2024,3.213,9
Philippines,2024,3.213,10
Philippines,2024,3.213,11
Philippines,2024,3.213,12
Algeria,2024,4.046,1
Algeria,2024,4.046,2
Algeria,2024,4.046,3
Algeria,2024,4.046,4
Algeria,2024,4.046,5
Algeria,2024,4.046,6
Algeria,2024,4.046,7
Algeria,2024,4.046,8
Algeria,2024,4.046,9
Algeria,2024,4.046,10
Algeria,2024,4.046,11
